Zona,Region_Comercial,Subregion_Comercial,Locacion_Comercial,AGRUP_PIVO,CANAL,Marca,Tamano,EMPAQUE,Retornable,Agrup_Producto,SKU,MES,MES_CUOTA, AL_CUOTA ,AL_VENTA_2017,AL_VENTA_2018,AL_VENTA_2019,YEAR_2018,YEAR_2019
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,INDELFI,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,9.014,9.021,14.2656,9.5104,9.5104,35.664,37.6453
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,INDELFI,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,3.6984,,,,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,INDELFI,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,4.023,4.023,6.3402,2.1134,8.4536,19.0206,29.5876
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,INDELFI,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,13.688,13.69,44.3814,57.0618,40.1546,194.4328,129.9741
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,INDELFI,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,32.995,32.997,15.8508,21.1344,73.9704,124.1646,210.9037
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,INDELFI,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,45.9679,88.7656,-0.5284,268.1461,146.0933
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,HOTELES EL LIBERTADOR,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,9.5106,12.6808,,41.2126,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,HOTELES EL LIBERTADOR,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,,,,,,11.888,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,HOTELES EL LIBERTADOR,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,,,,,,13.209,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,HAPPYLAND,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,36.945,36.948,,,,,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,FRIDAY'S,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,13.103,13.101,19.0212,14.2659,11.0957,50.7232,66.5742
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,FRIDAY'S,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.458,0.457,,,,,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,FRIDAY'S,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.27,0.271,,,,,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,DON BELISARIO,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,,,,28.5318
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,DON BELISARIO,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,,,,15.851
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CHINA WOK,CUENTAS CLAVES,MODERNO,SPRITE SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,,,,,0
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CHINA WOK,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,,,,4.7553
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CHINA WOK,CUENTAS CLAVES,MODERNO,FANTA SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,,,,,0
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CHINA WOK,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,,,,6.3404
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CASINO FIESTA,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,3.63,3.63,,4.7553,3.1702,20.6063,9.5106
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CASA ANDINA,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,65.765,65.758,30.1169,50.7232,57.0636,209.2332,272.6372
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CASA ANDINA,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,60.461,60.458,27.4742,61.2886,33.8144,128.9174,162.7318
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CASA ANDINA,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,9.5106,14.2659,,38.0424,12.6808
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CASA ANDINA,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,6.703,6.701,,,,,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CASA ANDINA,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,12.485,12.484,27.4742,61.2886,38.0412,131.0308,200.7732
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,CASA ANDINA,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,9.5106,14.2659,,38.0424,20.6063
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,BURGER KING,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,,,39.6275,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,BURGER KING,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,,,39.6275,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,BOTICAS FASA,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,4.7553,1.5851,,3.1702,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,BOTICAS FASA,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,,,13.209,,,,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,BOTICAS FASA,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,7.9255,4.7553,,11.0957,
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,BEMBOS,CUENTAS CLAVES,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,6.3404,,6.3404,1.5851
REGION NORTE,REGION MODERNO,CUENTAS CLAVES,BEMBOS,CUENTAS CLAVES,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,6.3404,,6.3404,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,SPRITE SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,2.7738,25.8888,,138.0736,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,168.333,168.339,136.3186,122.0527,96.6911,524.6681,481.8704
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,184.081,184.076,175.4158,62.3463,297.9949,449.6358,1162.3913
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,MIXTOS,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,13.2087,16.9073,,104.0854,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,184.986,184.983,162.7318,154.2782,89.8197,518.8396,481.8554
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,145.69,145.689,87.9712,52.3072,109.3696,215.9653,453.3289
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,53.086,53.084,14.7938,30.6443,99.3298,168.7198,371.9584
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,130.5087,126.545,,590.1942,159.0418
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,FANTA SIN AZÚCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,15.738,15.74,,,2.3776,,64.1952
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,FANTA SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,14.7936,20.3412,,125.7456,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,169.95,169.954,124.6906,65.5154,211.34,365.0898,942.048
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,55.04,55.037,54.6848,23.776,61.8176,209.2288,183.0752
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,59.1744,12.0198,,81.673,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,,,,,8.4536,,63.402
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,129.894,129.893,104.0849,40.1546,121.5214,495.0639,614.4736
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,88.126,88.127,173.9185,47.5524,92.463,213.9858,322.2996
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,57.834,57.835,14.7938,44.3814,145.8246,255.7214,518.6636
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,WONG,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,180.4369,199.7223,,893.9929,351.3624
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,SPRITE SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,72.1188,104.1716,,641.9806,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,990.241,990.234,514.1007,329.1725,946.0405,2796.3807,3423.2877
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,14969.869,14969.861,7371.1699,9277.567,20112.1072,49059.2148,93480.3708
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,MIXTOS,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,1347.8328,225.3432,,1111.3945,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2762.848,2762.846,1256.9445,2347.4586,2984.1223,20391.1393,18322.1225
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,1605.308,1605.305,870.2016,383.1898,353.4695,1515.3236,4837.6181
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,1237.647,1237.64,1177.6922,853.8136,843.9511,4413.8359,3695.6322
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,5056.9974,4085.5952,-3.9628,20541.0466,7321.3133
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,FANTA SIN AZÚCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,63.175,63.184,,,51.5147,,536.5451
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,FANTA SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,71.1942,94.6174,,575.1012,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,4866.343,4866.346,6070.7413,3865.408,4373.1529,20701.2805,22146.3185
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,657.094,657.102,244.8928,140.2784,330.0902,867.0315,2120.423
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,316.8296,117.7324,,617.0164,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3467.941,3467.942,1568.1428,1205.1663,959.4836,5162.5077,5080.6136
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,952.295,952.304,556.3523,2380.2163,1421.2692,8550.8151,6927.741
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,435.25,435.269,62.5226,177.8812,360.1654,996.8392,1573.6322
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,,,,,,0,
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,838.238,838.237,1179.4534,617.1128,905.4158,3593.6606,3169.5717
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,TOTTUS,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,1064.3946,325.2097,-24.0406,2909.187,942.8704
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,SPRITE SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,443.1916,181.2216,0,1148.3532,0
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,1181.683,1181.69,792.2857,673.4033,800.4756,3922.3299,3507.298
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,16973.846,16973.864,2321.0935,8543.6104,21981.3641,33550.3421,92481.3848
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,MIXTOS,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,71.8572,195.4918,0,849.5956,0
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3813.78,3813.773,827.9242,1789.5209,2415.6163,14010.2561,14711.3772
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,3772.294,3772.291,10122.2357,208.8323,1787.1606,4647.019,9645.9131
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,949.729,949.73,643.5303,628.2082,898.7234,2640.6934,4434.0894
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,2497.0725,765.6179,-3.1701,8216.4497,3197.7269
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,FANTA SIN AZÚCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,548.406,548.411,,,114.5211,,668.5019
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,FANTA SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,230.8418,169.2018,0,904.567,0
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2491.202,2491.209,2209.5595,2577.8196,2317.3426,8524.3986,13553.2336
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,978.168,978.168,384.3787,657.8026,418.4575,2297.9503,2782.5845
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,617.941,149.477,0,985.9318,0
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1925.301,1925.306,1574.483,4865.0468,1235.2822,18654.4534,5254.9688
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1277.15,1277.154,231.9451,1125.9128,1574.4855,5645.9465,7617.2357
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,1411.035,1411.033,11113.172,558.7407,1011.8094,1547.2142,3777.774
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,812.026,812.021,543.1438,573.7881,1062.3358,2238.619,4275.5845
REGION NORTE,REGION MODERNO,AUTOSERVICIOS,SP SA,SS & HH ,MODERNO,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,1926.1586,506.6987,0,5639.4943,961.6137
